song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,album_names,playlist,Artist_and_Track_Name
86,295893,0.257,0.6709999999999999,0.373,7.950000000000001e-05,9,0.0481,-18.064,1,0.0323,92.717,4,0.732,Toto IV,80s Smash Hits,Toto - Africa
84,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,Thriller 25 Super Deluxe Edition,80s Smash Hits,Michael Jackson - Billie Jean
70,300026,0.342,0.672,0.8320000000000001,0.0004280000000000001,11,0.242,-2.388,0,0.342,117.298,4,0.5489999999999999,Michael Jackson x Mark Ronson: Diamonds are Invincible,80s Smash Hits,Michael Jackson - Michael Jackson x Mark Ronson: Diamonds are Invincible
79,258040,0.0491,0.779,0.867,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4,0.915,Thriller 25 Super Deluxe Edition,80s Smash Hits,Michael Jackson - Beat It - Single Version
69,194866,0.0736,0.696,0.943,0.0,4,0.653,-2.962,1,0.0431,129.003,4,0.833,The Essential Billy Joel,80s Smash Hits,Billy Joel - Uptown Girl
68,199453,0.0857,0.6409999999999999,0.894,0.009000000000000001,8,0.157,-7.41,1,0.0273,109.823,4,0.972,The River,80s Smash Hits,Bruce Springsteen - Hungry Heart
62,330986,0.0184,0.519,0.695,0.000617,7,0.5760000000000001,-7.2189999999999985,0,0.0354,82.314,4,0.713,Greatest Hits: 40 Trips Around The Sun,80s Smash Hits,Toto - Rosanna
75,241306,0.0115,0.527,0.942,0.0,1,0.188,-5.64,0,0.0366,148.72299999999996,4,0.495,Born In The U.S.A.,80s Smash Hits,Bruce Springsteen - Dancing In the Dark
82,292880,0.000147,0.501,0.889,0.0114,4,0.217,-5.175,1,0.0364,133.519,4,0.257,The Razors Edge,80s Smash Hits,AC/DC - Thunderstruck
77,210173,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,0.755,Back In Black,80s Smash Hits,AC/DC - You Shook Me All Night Long
62,177266,0.0958,0.745,0.655,1.99e-06,5,0.0895,-7.588999999999999,1,0.166,141.429,4,0.5820000000000001,The Essential Billy Joel,80s Smash Hits,Billy Joel - It's Still Rock and Roll to Me
72,155880,0.589,0.62,0.446,0.0299,1,0.0727,-14.451,0,0.0347,88.59100000000002,4,0.868,Born In The U.S.A.,80s Smash Hits,Bruce Springsteen - I'm on Fire
50,229906,0.165,0.9,0.6809999999999999,0.0,9,0.23,-3.758,1,0.274,93.927,4,0.638,Bad Boy 20th Anniversary Box Set Edition,90's Hip-Hop Don't Stop,The Notorious B.I.G. - Hypnotize (feat. Pam Long) - 2016 Remastered
75,284480,0.0292,0.7609999999999999,0.847,2.26e-06,7,0.39,-3.068,1,0.0417,91.519,4,0.765,The Best of 2Pac - Pt. 1: Thug,90's Hip-Hop Don't Stop,2Pac - California Love - Original Version
61,246173,0.117,0.8540000000000001,0.58,0.00471,1,0.0921,-10.008,1,0.217,162.116,4,0.7,Supa Dupa Fly,90's Hip-Hop Don't Stop,Missy Elliott - The Rain (Supa Dupa Fly)
64,305573,0.0442,0.672,0.785,0.00253,9,0.136,-4.214,0,0.109,90.574,4,0.219,Friday (Original Motion Picture Soundtrack),90's Hip-Hop Don't Stop,Dr. Dre - Keep Their Heads Ringin'
47,302546,0.487,0.858,0.8959999999999999,0.0,9,0.235,-2.344,1,0.26,96.0,4,0.7829999999999999,Bad Boy 20th Anniversary Box Set Edition,90's Hip-Hop Don't Stop,The Notorious B.I.G. - Juicy - 2016 Remastered
76,211493,0.0285,0.5489999999999999,0.853,0.000296,7,0.618,-4.293,1,0.188,94.695,4,0.34600000000000003,Doggystyle,90's Hip-Hop Don't Stop,Snoop Dogg - Gin And Juice (feat. Dat Nigga Daz)
57,275640,0.278,0.8270000000000001,0.635,0.000119,11,0.109,-6.77,0,0.251,88.87,4,0.7659999999999999,Hard Core,90's Hip-Hop Don't Stop,Lil' Kim - Crush On You
65,194293,0.00864,0.906,0.623,4.19e-06,1,0.0753,-6.711,0,0.303,99.498,4,0.715,When Disaster Strikes,90's Hip-Hop Don't Stop,Busta Rhymes - Put Your Hands Where My Eyes Could See
72,246320,0.000136,0.6920000000000001,0.833,1.98e-05,7,0.515,-3.974,1,0.0492,96.814,4,0.6920000000000001,Doggystyle,90's Hip-Hop Don't Stop,Snoop Dogg - Who Am I (What's My Name)?
18,251906,0.00561,0.659,0.738,0.0,4,0.319,-4.077,0,0.362,93.796,4,0.516,She's A Queen: A Collection Of Greatest Hits,90's Hip-Hop Don't Stop,Queen Latifah - U.N.I.T.Y.
46,287893,0.0402,0.802,0.794,0.5,10,0.342,-7.351,0,0.125,102.37,4,0.614,All World,90's Hip-Hop Don't Stop,LL Cool J - Mama Said Knock You Out
71,259000,0.157,0.8490000000000001,0.422,1.19e-05,10,0.255,-13.95,0,0.122,96.216,4,0.624,Strictly 4 My N.I.G.G.A.Z...,90's Hip-Hop Don't Stop,2Pac - I Get Around
75,252746,0.4320000000000001,0.778,0.578,0.0,9,0.138,-7.22,0,0.274,84.48700000000002,4,0.758,Ready To Die The Remaster,90's Hip-Hop Don't Stop,The Notorious B.I.G. - Big Poppa
64,251466,0.234,0.794,0.627,0.0,11,0.35,-9.431,1,0.36,87.554,4,0.518,Enter The Wu-Tang (36 Chambers) [Expanded Edition],90's Hip-Hop Don't Stop,Wu-Tang Clan - Bring Da Ruckus
55,208840,0.0327,0.866,0.698,0.0187,10,0.108,-7.976,0,0.272,94.64,4,0.713,Midnight Marauders,90's Hip-Hop Don't Stop,A Tribe Called Quest - Oh My God
27,262826,0.00471,0.933,0.664,0.0,1,0.0908,-11.281,1,0.311,128.467,4,0.616,Mack Daddy,90's Hip-Hop Don't Stop,Sir Mix-A-Lot - Baby Got Back
73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0,0.0875,133.148,4,0.866,Please Hammer Don't Hurt 'Em,90's Hip-Hop Don't Stop,MC Hammer - U Can't Touch This
45,272706,0.0284,0.815,0.851,0.0,1,0.343,-3.667,0,0.17800000000000002,99.915,4,0.674,Classic Masters,90's Hip-Hop Don't Stop,Arrested Development - Tennessee - Remastered
48,246533,0.00435,0.608,0.669,0.0109,1,0.337,-10.834,0,0.335,202.062,4,0.679,Mama Said Knock You Out (Deluxe Edition),90's Hip-Hop Don't Stop,LL Cool J - Around The Way Girl
73,211120,0.5329999999999999,0.797,0.75,0.108,0,0.095,-9.369,1,0.247,177.87,4,0.74,Miss E...So Addictive,90's Hip-Hop Don't Stop,Missy Elliott - Get Ur Freak On
72,251573,0.173,0.848,0.6659999999999999,0.000699,0,0.129,-6.5470000000000015,1,0.274,96.662,4,0.7440000000000001,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),90's Hip-Hop Don't Stop,A Tribe Called Quest - Can I Kick It?
42,271973,0.127,0.8420000000000001,0.831,0.0,1,0.0881,-7.072,1,0.242,92.053,4,0.8140000000000001,The Best Of Busta Rhymes,90's Hip-Hop Don't Stop,Busta Rhymes - Woo Hah!! Got You All In Check
58,254253,0.0581,0.8540000000000001,0.738,0.0,6,0.106,-7.284,0,0.244,100.0,4,0.847,Life In 1472 (The Original Soundtrack),90's Hip-Hop Don't Stop,Jermaine Dupri - Money Ain't a Thang
47,207466,0.0888,0.677,0.503,1.4800000000000002e-05,4,0.182,-9.027,1,0.0867,85.926,4,0.417,Wyclef Jean presents The Carnival featuring Refugee Allstars,90's Hip-Hop Don't Stop,Wyclef Jean - Gone Till November
70,261133,0.0335,0.818,0.653,5.46e-06,1,0.22,-8.396,1,0.204,99.931,4,0.5329999999999999,Ghetto Supastar,90's Hip-Hop Don't Stop,Pras - Ghetto Supastar (That is What You Are)
64,260306,0.135,0.78,0.754,0.0339,5,0.0467,-5.377000000000002,0,0.0949,82.395,4,0.81,The Essentials,90's Hip-Hop Don't Stop,Ice Cube - It Was A Good Day
39,218186,0.00561,0.4,0.841,0.0,11,0.338,-5.3679999999999986,1,0.14800000000000002,91.162,4,0.62,Doggystyle,90's Hip-Hop Don't Stop,Snoop Dogg - Murder Was The Case (Death After Visualizing Eternity) (feat. Dat Nigga Daz)
67,265506,0.0168,0.5539999999999999,0.49,0.000534,4,0.136,-8.046,1,0.0457,84.275,4,0.513,Greatest Hits,90s Acoustic,Red Hot Chili Peppers - Under The Bridge
74,257480,0.0718,0.418,0.383,0.0177,4,0.0896,-11.782,1,0.0257,87.773,4,0.35200000000000004,The Bends,90s Acoustic,Radiohead - High And Dry
77,289533,0.00125,0.315,0.715,7.97e-06,11,0.0942,-8.072000000000001,0,0.0362,155.925,3,0.4970000000000001,Dizzy Up The Girl,90s Acoustic,The Goo Goo Dolls - Iris
66,254480,0.7909999999999999,0.5820000000000001,0.33,1.48e-06,6,0.105,-7.928,1,0.0347,111.873,4,0.407,Pieces Of You,90s Acoustic,Jewel - You Were Meant For Me
70,290706,0.16699999999999998,0.454,0.229,0.102,2,0.202,-12.592,1,0.0297,73.55199999999998,4,0.134,The Bends,90s Acoustic,Radiohead - Fake Plastic Trees
39,263000,0.24,0.522,0.7070000000000001,2.04e-05,5,0.156,-7.113,0,0.0354,76.05,4,0.5720000000000001,Tragic Kingdom,90s Acoustic,No Doubt - Don't Speak
14,212893,0.56,0.648,0.278,0.00728,11,0.122,-9.25,0,0.037000000000000005,118.827,4,0.303,Zen X Four,90s Acoustic,Bush - Glycerine - Acoustic
17,303133,0.0904,0.6779999999999999,0.556,0.0334,0,0.0866,-7.422999999999999,1,0.0281,85.15799999999999,4,0.405,Whitey Ford Sings The Blues,90s Acoustic,Everlast - What It's Like
70,250906,0.909,0.643,0.344,0.0112,2,0.106,-11.342,1,0.0349,144.171,4,0.547,Greatest Hits,90s Acoustic,Foo Fighters - Everlong - Acoustic Version
66,270000,0.0691,0.464,0.701,0.00182,9,0.0766,-5.943,1,0.0341,73.97,4,0.407,A Boy Named Goo,90s Acoustic,The Goo Goo Dolls - Name
80,168000,0.0122,0.439,0.8909999999999999,0.0,0,0.547,-4.7639999999999985,1,0.057,148.599,4,0.695,Enema Of The State,90s Acoustic,blink-182 - All The Small Things
69,212066,0.00483,0.395,0.843,0.0,8,0.0404,-4.476,1,0.0374,112.423,4,0.481,Dizzy Up The Girl,90s Acoustic,The Goo Goo Dolls - Slide
24,183200,0.0223,0.6729999999999999,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585,Sublime (Explicit Version),90s Acoustic,Sublime - Santeria
78,298760,0.165,0.383,0.662,0.0,2,0.248,-5.162000000000001,1,0.0333,121.154,4,0.138,Armageddon - The Album,90s Acoustic,Aerosmith - I Don't Want to Miss a Thing
16,264066,0.0626,0.36,0.505,9.22e-05,7,0.172,-9.129,1,0.026,74.807,4,0.317,OK Computer,90s Acoustic,Radiohead - Karma Police
15,341160,0.00636,0.325,0.83,9.86e-06,2,0.255,-7.615,1,0.0415,74.992,4,0.56,Ten,90s Acoustic,Pearl Jam - Alive
62,340666,0.944,0.298,0.0735,0.000401,5,0.0976,-16.472,1,0.0378,131.045,4,0.174,Pieces Of You,90s Acoustic,Jewel - Foolish Games
56,299440,0.0154,0.619,0.584,2.47e-05,8,0.0873,-10.742,1,0.0255,107.28,4,0.5770000000000001,Bringing Down The Horse,90s Acoustic,The Wallflowers - Three Marlenas
54,247066,0.122,0.506,0.563,0.0,7,0.302,-6.881,1,0.0284,137.17700000000002,4,0.246,The Hits,90s Acoustic,Faith Hill - Breathe - Remastered Version
75,273533,0.0237,0.486,0.867,1.66e-06,7,0.155,-5.483,1,0.0295,92.757,4,0.281,Feeling Strangely Fine,90s Pop Rock Essentials,Semisonic - Closing Time
72,312587,0.00106,0.701,0.564,0.00277,2,0.0657,-9.039,1,0.0294,107.533,4,0.723,Bringing Down The Horse,90s Pop Rock Essentials,The Wallflowers - One Headlight
34,148573,0.0133,0.398,0.954,0.000218,6,0.0891,-7.372999999999998,1,0.0715,157.766,4,0.433,Enema Of The State,90s Pop Rock Essentials,blink-182 - What's My Age Again?
15,316426,0.041,0.436,0.682,0.000155,7,0.0712,-10.598,1,0.0384,132.66299999999998,4,0.416,Achtung Baby,90s Pop Rock Essentials,U2 - Who's Gonna Ride Your Wild Horses
66,262746,0.274,0.499,0.7609999999999999,9.38e-06,5,0.13699999999999998,-5.436,0,0.0367,76.118,4,0.5820000000000001,The Singles Collection,90s Pop Rock Essentials,No Doubt - Don't Speak
68,219466,0.114,0.483,0.818,0.0,11,0.3670000000000001,-7.666,1,0.0444,175.668,4,0.691,Eve 6,90s Pop Rock Essentials,Eve 6 - Inside Out
79,289906,0.00133,0.29100000000000004,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3,0.513,Greatest Hits Volume One - The Singles,90s Pop Rock Essentials,The Goo Goo Dolls - Iris
68,191506,0.156,0.491,0.942,0.0,7,0.3670000000000001,-5.332999999999998,1,0.132,100.446,4,0.387,Sparkle And Fade,90s Pop Rock Essentials,Everclear - Santa Monica
52,329866,0.0211,0.626,0.731,0.00231,7,0.249,-8.0,1,0.0455,79.971,4,0.545,Soul's Core,90s Pop Rock Essentials,Shawn Mullins - Lullaby
66,289440,0.119,0.765,0.502,0.0011,9,0.171,-7.393,1,0.0321,144.204,4,0.836,Wildflowers,90s Pop Rock Essentials,Tom Petty - You Don't Know How It Feels
49,202293,0.0273,0.406,0.888,0.0,6,0.0848,-4.204,1,0.131,159.386,4,0.5920000000000001,Happiness...Is Not a Fish That You Can Catch,90s Pop Rock Essentials,Our Lady Peace - One Man Army
15,266493,0.0365,0.447,0.337,0.00124,5,0.0945,-11.402,1,0.0325,114.422,4,0.0827,Sixteen Stone (Remastered),90s Pop Rock Essentials,Bush - Glycerine
72,159586,0.00611,0.535,0.931,7.26e-05,8,0.0887,-4.012,1,0.0451,120.958,4,0.825,Weezer (Deluxe Edition),90s Pop Rock Essentials,Weezer - Buddy Holly
20,171066,0.0172,0.795,0.706,0.000384,7,0.326,-7.494,1,0.101,95.593,4,0.623,Sublime (Explicit Version),90s Pop Rock Essentials,Sublime - What I Got
74,257480,0.0718,0.418,0.383,0.0177,4,0.0896,-11.782,1,0.0257,87.773,4,0.35200000000000004,The Bends,90s Pop Rock Essentials,Radiohead - High And Dry
83,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458,Blood Sugar Sex Magik (Deluxe Version),90s Rock Anthems,Red Hot Chili Peppers - Under The Bridge
24,235666,0.00563,0.532,0.344,0.0004730000000000001,7,0.115,-13.057,1,0.035,91.834,4,0.126,Pablo Honey [Collector's Edition],90s Rock Anthems,Radiohead - Creep
29,388733,0.0505,0.5579999999999999,0.364,5.02e-06,4,0.0753,-11.258,0,0.0265,142.171,3,0.17,Metallica,90s Rock Anthems,Metallica - Nothing Else Matters
80,168000,0.0122,0.439,0.8909999999999999,0.0,0,0.547,-4.7639999999999985,1,0.057,148.599,4,0.695,Enema Of The State,90s Rock Anthems,blink-182 - All The Small Things
39,263000,0.24,0.522,0.7070000000000001,2.04e-05,5,0.156,-7.113,0,0.0354,76.05,4,0.5720000000000001,Tragic Kingdom,90s Rock Anthems,No Doubt - Don't Speak
33,273533,0.0204,0.481,0.865,1.24e-06,7,0.17,-5.497999999999998,1,0.0283,92.086,4,0.241,Feeling Strangely Fine,90s Rock Anthems,Semisonic - Closing Time
78,250546,5.96e-05,0.412,0.882,0.00031,11,0.0805,-5.54,0,0.0369,158.066,4,0.35600000000000004,The Colour And The Shape (Expanded Edition),90s Rock Anthems,Foo Fighters - Everlong
38,537506,0.0165,0.197,0.629,0.279,11,0.125,-9.291,1,0.03,79.495,4,0.221,Use Your Illusion I,90s Rock Anthems,Guns N' Roses - November Rain
24,183200,0.0223,0.6729999999999999,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585,Sublime (Explicit Version),90s Rock Anthems,Sublime - Santeria
19,341160,0.00541,0.298,0.825,1.46e-05,2,0.44,-8.052999999999999,1,0.0408,75.592,4,0.54,Ten,90s Rock Anthems,Pearl Jam - Alive
74,256880,0.00328,0.635,0.435,6.78e-06,3,0.071,-7.521,1,0.031,76.098,4,0.459,Weezer (Deluxe Edition),90s Rock Anthems,Weezer - Say It Ain't So
28,266493,0.0325,0.4270000000000001,0.337,0.00215,5,0.0872,-11.38,1,0.0324,114.075,4,0.0849,Sixteen Stone (Remastered),90s Rock Anthems,Bush - Glycerine - Remastered
69,373306,0.000365,0.5589999999999999,0.725,0.5529999999999999,10,0.112,-8.631,0,0.0426,90.012,4,0.501,The Downward Spiral,90s Rock Anthems,Nine Inch Nails - Closer
73,217633,0.0632,0.5539999999999999,0.667,1.4300000000000004e-05,7,0.0686,-9.343,1,0.0439,100.017,4,0.281,Guiding Light,A Perfect Day,Mumford & Sons - Guiding Light
86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,We Sing. We Dance. We Steal Things.,A Perfect Day,Jason Mraz - I'm Yours
75,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562,25,A Perfect Day,Adele - Send My Love (To Your New Lover)
60,210500,0.266,0.8059999999999999,0.74,0.00237,2,0.13699999999999998,-4.695,1,0.0313,116.507,4,0.7390000000000001,Are You Ready For Love?,A Perfect Day,Elton John - Are You Ready For Love - '79 Version Radio Edit
83,186080,0.314,0.755,0.769,2.38e-06,10,0.0628,-5.658,0,0.18600000000000005,114.966,4,0.642,Voicenotes,A Perfect Day,Charlie Puth - The Way I Am
66,208493,0.00462,0.688,0.733,0.0,9,0.0756,-4.569,1,0.0274,140.004,4,0.459,I'm Not Dead,A Perfect Day,P!nk - Who Knew
32,232120,0.00274,0.662,0.736,0.0008439999999999999,7,0.0464,-6.511,1,0.0374,104.003,4,0.674,Red,A Perfect Day,Taylor Swift - 22
69,233880,0.201,0.657,0.569,1.3800000000000003e-05,2,0.126,-6.287000000000001,1,0.0542,102.054,4,0.399,Light On,A Perfect Day,Maggie Rogers - Light On
76,201173,0.159,0.5770000000000001,0.7559999999999999,0.000232,2,0.249,-5.82,1,0.115,176.75,4,0.6629999999999999,Continuum,A Perfect Day,John Mayer - Waiting On the World to Change
77,231173,0.0188,0.743,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,4,0.545,Overexposed Track By Track,A Perfect Day,Maroon 5 - Payphone
91,225199,0.071,0.826,0.615,0.0,8,0.0965,-7.979,0,0.219,98.056,4,0.5429999999999999,ZEZE (feat. Travis Scott & Offset),A1 Hip-Hop,Kodak Black - ZEZE (feat. Travis Scott & Offset)
85,224903,0.0403,0.917,0.7859999999999999,0.0,11,0.195,-4.921,0,0.208,143.03799999999995,4,0.441,QUAVO HUNCHO,A1 Hip-Hop,Quavo - PASS OUT (feat. 21 Savage)
91,253579,0.0989,0.892,0.6509999999999999,0.0,0,0.371,-8.645,0,0.378,105.814,4,0.599,Killshot,A1 Hip-Hop,Eminem - Killshot
92,324189,0.371,0.855,0.6940000000000001,0.0,2,0.109,-4.393,1,0.16899999999999998,122.078,4,0.49,Tha Carter V,A1 Hip-Hop,Lil Wayne - Mona Lisa (feat. Kendrick Lamar)
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,I Love It,A1 Hip-Hop,Kanye West - I Love It (& Lil Pump)
80,298133,0.00606,0.39,0.779,0.0,1,0.29100000000000004,-5.612,1,0.243,175.89,4,0.213,YSIV,A1 Hip-Hop,Logic - ICONIC (ft. Jaden Smith)
81,156195,0.129,0.853,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496,QUAVO HUNCHO,A1 Hip-Hop,Quavo - FLIP THE SWITCH (feat. Drake)
0,196333,0.00151,0.753,0.616,7.1e-06,2,0.29100000000000004,-7.34,1,0.165,156.83,4,0.287,Future & Juice WRLD Present... WRLD ON DRUGS,A1 Hip-Hop,Future - Transformer (feat. Nicki Minaj)
82,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376,Dip,A1 Hip-Hop,Tyga - Dip
90,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001,STOOPID,A1 Hip-Hop,6ix9ine - STOOPID
88,150043,0.28300000000000003,0.785,0.5539999999999999,3.4e-06,0,0.116,-6.5710000000000015,1,0.0409,128.047,4,0.14400000000000002,ASTROWORLD,A1 Hip-Hop,Travis Scott - YOSEMITE
83,130929,0.1,0.715,0.617,3.62e-06,11,0.18600000000000005,-5.558,0,0.242,176.108,4,0.289,"If I'm Lyin, I'm Flyin",A1 Hip-Hop,"Kodak Black - If I'm Lyin, I'm Flyin"
88,186872,0.0414,0.902,0.8190000000000001,0.0,1,0.106,-3.321,1,0.317,89.0,4,0.746,Tha Carter V,A1 Hip-Hop,Lil Wayne - Let It Fly (feat. Travis Scott)
91,205040,0.0609,0.85,0.569,0.0816,5,0.1,-8.152000000000001,0,0.136,80.02,4,0.294,TESTING,A1 Hip-Hop,A$AP Rocky - Praise The Lord (Da Shine)
97,312820,0.00513,0.8340000000000001,0.73,0.0,8,0.124,-3.714,1,0.222,155.00799999999995,4,0.446,ASTROWORLD,A1 Hip-Hop,Travis Scott - SICKO MODE
96,244679,0.0627,0.8759999999999999,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999996,4,0.575,Kamikaze,A1 Hip-Hop,Eminem - Lucky You (feat. Joyner Lucas)
82,279866,0.313,0.855,0.787,0.0,8,0.194,-4.134,0,0.334,88.00299999999999,4,0.7020000000000001,Queen,A1 Hip-Hop,Nicki Minaj - Barbie Dreams
80,163974,0.128,0.7609999999999999,0.598,0.0,10,0.0839,-7.249,0,0.182,173.89700000000005,4,0.447,Scorpion,A1 Hip-Hop,Drake - Can’t Take A Joke
96,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,FEFE (feat. Nicki Minaj & Murda Beatz),A1 Hip-Hop,6ix9ine - FEFE (feat. Nicki Minaj & Murda Beatz)
87,189908,0.033,0.879,0.662,0.0,2,0.716,-6.162000000000001,1,0.309,117.975,4,0.723,Tha Carter V,A1 Hip-Hop,Lil Wayne - Dedicate
88,288086,0.0692,0.904,0.7559999999999999,0.0,10,0.339,-3.746,1,0.32,140.005,4,0.342,Kamikaze,A1 Hip-Hop,Eminem - Not Alike (feat. Royce Da 5'9)
77,263573,0.7709999999999999,0.315,0.29600000000000004,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,4,0.436,Where the Light Is: John Mayer Live In Los Angeles,Acoustic Covers,"John Mayer - Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007"
54,203853,0.889,0.693,0.26,1.33e-05,10,0.212,-11.305,0,0.0486,103.137,4,0.292,Promiscuous (remixes),Acoustic Covers,Nelly Furtado - Crazy - Radio 1 Live Lounge Session
69,187823,0.412,0.6409999999999999,0.444,0.00121,6,0.179,-6.482,1,0.0239,107.081,4,0.588,Spotify Singles,Acoustic Covers,Taylor Swift - September - Recorded at The Tracking Room Nashville
87,215733,0.371,0.5720000000000001,0.385,0.0,7,0.231,-6.362,1,0.0308,95.799,4,0.32299999999999995,A Star Is Born Soundtrack,Acoustic Hits,Lady Gaga - Shallow
65,160097,0.613,0.664,0.573,0.000363,5,0.0857,-6.519,1,0.0277,76.023,4,0.5660000000000001,Ophelia,Acoustic Hits,The Lumineers - Ophelia
23,221049,0.977,0.389,0.294,0.00393,8,0.107,-5.4289999999999985,1,0.0277,88.63600000000002,4,0.243,Nirvana EP,Acoustic Hits,Sam Smith - Latch - Acoustic
62,232706,0.835,0.611,0.313,0.000315,4,0.111,-10.242,1,0.0339,134.858,3,0.378,The Village Sessions,Acoustic Hits,John Mayer - Slow Dancing in a Burning Room - Acoustic
75,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562,25,Acoustic Hits,Adele - Send My Love (To Your New Lover)
67,189146,0.856,0.507,0.408,0.0,11,0.102,-7.652,0,0.0396,140.03799999999998,4,0.53,Wild Love (Acoustic),Acoustic Hits,James Bay - Wild Love - Acoustic
33,211851,0.298,0.391,0.442,0.0,0,0.13,-8.076,1,0.0347,142.56,4,0.246,Cleopatra,Acoustic Hits,The Lumineers - Sleep On The Floor
68,212626,0.547,0.7290000000000001,0.546,0.00287,7,0.0651,-9.305,1,0.0285,119.941,4,0.406,Love on the Weekend,Acoustic Hits,John Mayer - Love on the Weekend
73,285866,0.879,0.5,0.213,7.37e-06,1,0.721,-9.095,1,0.0462,140.053,3,0.37,James Bay Spotify Session 2015,Acoustic Hits,James Bay - Let It Go - James Bay Spotify Session 2015
15,337840,0.752,0.307,0.353,0.0,11,0.163,-9.965,0,0.0462,174.92700000000005,3,0.199,Don't Be A Fool,Acoustic Hits,Shawn Mendes - Don't Be A Fool - MTV Unplugged
61,232906,0.8859999999999999,0.604,0.261,0.0,0,0.142,-7.7360000000000015,1,0.0598,77.245,4,0.361,Make Me (Cry) [Acoustic Version],Acoustic Hits,Noah Cyrus - Make Me (Cry) - Acoustic Version
56,160400,0.635,0.393,0.5529999999999999,0.0,0,0.6759999999999999,-6.7189999999999985,1,0.22,187.673,4,0.16399999999999998,Spotify Sessions (Live From Spotify NYC),Acoustic Hits,Halsey - Ghost - Live From Spotify NYC
42,188238,0.868,0.579,0.268,0.0,2,0.12,-5.65,1,0.0442,205.903,4,0.321,FourFiveSeconds,Acoustic Hits,Rihanna - FourFiveSeconds
71,163133,0.794,0.685,0.466,2.06e-06,0,0.0915,-9.074,1,0.0304,79.936,4,0.353,The Lumineers,Acoustic Hits_ Oldies but Goodies,The Lumineers - Ho Hey
83,262533,0.269,0.64,0.743,0.0,10,0.101,-4.08,1,0.0379,122.035,4,0.361,How To Save A Life,Acoustic Hits_ Oldies but Goodies,The Fray - How to Save a Life
82,188238,0.878,0.5760000000000001,0.267,0.0,2,0.119,-5.667999999999998,1,0.044,205.888,4,0.326,FourFiveSeconds,Acoustic Hits_ Oldies but Goodies,Rihanna - FourFiveSeconds
83,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458,Blood Sugar Sex Magik (Deluxe Version),Acoustic Hits_ Oldies but Goodies,Red Hot Chili Peppers - Under The Bridge
74,223854,0.358,0.736,0.847,0.0,1,0.101,-4.287,1,0.0756,143.996,4,0.915,Rude (Acoustic),Acoustic Hits_ Oldies but Goodies,MAGIC! - Rude (Acoustic)
86,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718,We Sing. We Dance. We Steal Things.,Acoustic Hits_ Oldies but Goodies,Jason Mraz - I'm Yours
60,314893,0.00725,0.3,0.7070000000000001,0.0007480000000000001,2,0.285,-6.585,1,0.0507,105.916,4,0.386,Babel (Deluxe Version),Acoustic Hits_ Oldies but Goodies,Mumford & Sons - Lover Of The Light
81,335066,0.127,0.4320000000000001,0.895,1.16e-05,11,0.141,-3.682,1,0.0504,104.458,4,0.625,Stadium Arcadium,Acoustic Hits_ Oldies but Goodies,Red Hot Chili Peppers - Snow (Hey Oh)
83,266773,0.00239,0.429,0.6609999999999999,0.00013000000000000002,11,0.234,-7.227,1,0.0281,173.365,4,0.285,Parachutes,Acoustic Hits_ Oldies but Goodies,Coldplay - Yellow
