song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,playlist,Artist_and_Track_Name
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Kiwi
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Cutting Ties - FVHM Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Zaim
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Freya
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Tide
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Live For Something - Kartell Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,Running & Workout,Kanye West - Fear Less - Hraach Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - To Know You
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Don't Break Up
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Prelude - Original Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - With You - Bronze Whale Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - I Know
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Tell Me - Secrets Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Me Time - @ Kith NYC Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Beautiful Girl - Tube & Berger Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Perfect Lady - Original Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Monogamy - Original Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Chrome - Original Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Altair
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Alone - Alex Arcoleo Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Imprint of Pleasure
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Timeless
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,The Rhythm & Beats,Kanye West - Illusion - Original Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Autumn
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Bonjour ibiza - Deep house mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Bottom Of The Sea
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - She's On Fire - Maya Jane Coles Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Loving You - Original Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Cathedral
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - 6 Degrees (feat. Fiora) - Tale Of Us Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,"Kanye West - All My Love is ""Free"""
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Something In The Air - Bonobo Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - For All Time - Extended Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Delusions - Larse Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Lovely Sweet Divine
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - The Feels
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - For Eternity (Love Over Entropy Remix)
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Notte senza fine - Kiasmos Remix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Top 50,Kanye West - Blurred
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Dolce
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,"Kanye West - Adieu, Pt. II"
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Birdie Girl - Radio Mix
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Sparta
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Oregon
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Girl
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Dreamer
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Siren Song - Radio Edit
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Branches
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Save MY Soul - Sunrise Edit
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Set Fire to the Rain
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Stay
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Best Thing I Never Had
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Be Alright
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Stone Cold
99,127946,0.0114,0.901,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.329,United States Viral 50,Kanye West - Kiss From A Rose
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - You Say
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Part Of Me
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Perfect Duet (Ed Sheeran & Beyoncé)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Bad At Love
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Lean on Me
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Burn
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Love Someone
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - When You Love Someone
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Dancing On My Own
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Ugly Heart
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Cold Water
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,A1 Hip-Hop,Lil Peep - Nothing Compares 2 U
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Don't
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Say You Won't Let Go
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Fuck You
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - How Will I Know
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Really Don't Care
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Red
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - I Will Always Love You
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - My Happy Ending
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Tears In Heaven
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Change
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - Cry Me a River
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Top 50,Lil Peep - If You Leave Me Now - Remastered
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Apologize
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - You Said You'd Grow Old With Me
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Shake It Out
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Naked
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Heaven
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Elastic Heart
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Fight Song
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Can You Feel The Love Tonight
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Fighter
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,"Lil Peep - Show Me Heaven - From ""Days Of Thunder"" Soundtrack"
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Global Viral 50,Lil Peep - Forget You
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - To Build A Home
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Take Me Home
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Good Life
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Beautiful
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Hurt
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Ridin' Solo
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Knockin' On Heaven's Door
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - I Want To Know What Love Is (2008 Remastered Version)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - East Atlanta Love Letter (feat. Future)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Who Hurt You?
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Could've Been (feat. Bryson Tiller)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip Hop Made Me,Lil Peep - Girls Need Love
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Trip
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - You
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Goin Thru Some Thangz
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Better
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Right Here (feat. Eric Bellinger)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - NunWrong
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - CPR
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Pretty Little Fears (feat. J. Cole)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Imported (feat. JRM)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Poundz
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hip-Hop R&B Nation,Lil Peep - Never Call Me (feat. YG) - Remix
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Gut Feeling (feat. H.E.R.)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Build
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - prototype
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Front Desk
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - ASTROTHUNDER
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Mine (feat. Kevin Gates)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Whatchamacallit (feat. Chris Brown)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Old Age
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Put You On
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Perfect Strangers
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - Serious
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Hot Rhythmic,Lil Peep - One Night Only
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Come Over
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - North Face
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Tryin'
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Missin You Crazy
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Summertime Magic
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - The Light
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - KeeP IN tOUcH (feat. Bryson Tiller)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Ooh Yea (feat. Ty Dolla $ign)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - After Dark
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Disconnect
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Stolen Moments
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Now Hear This,Lil Peep - Stay the Night
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Lady Lady
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Best Part (feat. H.E.R.)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Boo'd Up (with Nicki Minaj & Quavo) - Remix
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Feels Like Summer
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Dangerous (feat. Jeremih and PnB Rock)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Karma
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Gonna Love Me
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Inside feat. Trey Songz
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Finesse
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Butterflies
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Tadow
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Pop Matters,Lil Peep - Sunday
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Napkins
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Don't Forget About Me
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Like U
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Juno
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Caged Bird
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - More Than Friends
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Speaking Of
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Rarri
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Easy Baby
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - One Chick
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - My Love (feat. Mia Gladstone)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Soak Up the Sun,Lil Peep - Pocket P Song
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Time
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Arouse
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Switch
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - CR-V
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Cereus
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Night Terrific! (feat. Yaqob)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Wolverine
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Fo'Sho
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Queen Tings
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - 18
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,Today's Top Hits,Lil Peep - Camelblues
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Goodie Bag
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Honest
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Regal
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Close But Not Quite
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Slept on
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - No Limitations
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Often
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Worth / Gotta Get Away
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Think About U (feat. Joji)
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Young Lost Love
97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273,United States Top 50,Lil Peep - Insane
